20150728	2139	400201	1	ZU01	0729
20150728	2139	300087	1	ZU01	0729
20150728	2139	400111	1	ZU01	0729
20150728	1185	100104	1	ZU01	20150729
20150728	1185	200032	1	ZU01	20150729
20150728	1185	200001	1	ZU01	20150729
20150728	1185	200006	2	ZU01	20150729
20150728	1185	200021	3	ZU01	20150729
20150728	1185	200076	2	ZU01	20150729
20150728	1230	100001	1	ZU01	0729
20150728	1230	100099	1	ZU01	0729
20150728	1230	100077	1	ZU01	0729
20150728	1230	100251	1	ZU01	0729
20150728	1230	100002	1	ZU01	0729
20150728	1230	100017	1	ZU01	0729
20150728	1230	200032	1	ZU01	0729
20150728	1230	200006	1	ZU01	0729
20150728	1230	200106	1	ZU01	0729
20150728	1230	200016	1	ZU01	0729
20150728	1230	200076	2	ZU01	0729
20150728	1230	200091	1	ZU01	0729
20150728	1230	200023	1	ZU01	0729
20150728	1230	200167	1	ZU01	0729
20150728	1230	200187	2	ZU01	0729
20150728	1230	200096	1	ZU01	0729
20150728	1230	300079	1	ZU01	0729
20150728	1230	300146	1	ZU01	0729
20150728	1230	300171	1	ZU01	0729
20150728	1230	400042	1	ZU01	0729
20150728	1230	400046	1	ZU01	0729
20150728	1230	400066	1	ZU01	0729
20150728	1206	100066	10	ZU01	0000
20150728	1206	100026	2	ZU01	0000
20150728	1206	100136	2	ZU01	0000
20150728	1206	200011	3	ZU01	0000
20150728	1206	200016	3	ZU01	0000
20150728	1206	200076	7	ZU01	0000
20150728	1206	300151	1	ZU01	0000
20150728	1206	300021	1	ZU01	0000
20150728	1206	400221	4	ZU01	0000
20150728	1234	100099	2	ZU01	0729
20150728	1234	100104	2	ZU01	0729
20150728	1234	100105	2	ZU01	0729
20150728	1234	200001	4	ZU01	0729
20150728	1234	200055	2	ZU01	0729
20150728	1234	200171	1	ZU01	0729
20150728	1234	200053	2	ZU01	0729
20150728	1234	200096	5	ZU01	0729
20150728	1234	400042	2	ZU01	0729
20150728	1234	400046	2	ZU01	0729
20150728	1234	400071	1	ZU01	0729
20150728	1234	400162	1	ZU01	0729
20150728	1234	400083	1	ZU01	0729
20150728	1202	100006	1	ZU01	0000
20150728	1202	100017	1	ZU01	0000
20150728	1202	100021	5	ZU01	0000
20150728	1202	100136	2	ZU01	0000
20150728	1202	100247	1	ZU01	0000
20150728	1202	100237	3	ZU01	0000
20150728	1202	100133	1	ZU01	0000
20150728	1202	100309	3	ZU01	0000
20150728	1202	200076	3	ZU01	0000
20150728	1202	200097	2	ZU01	0000
20150728	1202	200091	4	ZU01	0000
20150728	1202	200187	5	ZU01	0000
20150728	1202	300146	2	ZU01	0000
20150728	1202	300141	1	ZU01	0000
20150728	1202	300131	5	ZU01	0000
20150728	1202	300152	1	ZU01	0000
20150728	1202	300128	5	ZU01	0000
20150728	1202	300022	3	ZU01	0000
20150728	1202	400046	2	ZU01	0000
20150728	1202	400031	1	ZU01	0000
20150728	1202	400066	2	ZU01	0000
20150728	1207	200032	3	ZU01	0000
20150728	1207	200001	2	ZU01	0000
20150728	1207	200006	4	ZU01	0000
20150728	1207	200076	4	ZU01	0000
20150728	1207	300079	4	ZU01	0000
20150728	1207	300121	1	ZU01	0000
20150728	1224	200001	2	ZU01	0729
20150728	1224	200006	2	ZU01	0729
20150728	1224	200076	3	ZU01	0729
20150728	1224	400042	1	ZU01	0729
20150728	1224	400046	1	ZU01	0729
20150728	1177	100001	1	ZU01	0000
20150728	1177	100031	5	ZU01	0000
20150728	1177	100056	5	ZU01	0000
20150728	1177	100061	5	ZU01	0000
20150728	1177	100077	1	ZU01	0000
20150728	1177	100026	2	ZU01	0000
20150728	1177	200011	1	ZU01	0000
20150728	1177	200016	1	ZU01	0000
20150728	1177	200076	1	ZU01	0000
20150728	1177	200091	1	ZU01	0000
20150728	1177	200023	1	ZU01	0000
20150728	1213	100001	1	ZU01	0729
20150728	1213	100099	1	ZU01	0729
20150728	1213	100041	10	ZU01	0729
20150728	1213	100022	5	ZU01	0729
20150728	1213	100105	2	ZU01	0729
20150728	1213	200001	4	ZU01	0729
20150728	1213	200006	4	ZU01	0729
20150728	1213	200011	1	ZU01	0729
20150728	1213	200016	1	ZU01	0729
20150728	1213	200121	2	ZU01	0729
20150728	1213	200303	1	ZU01	0729
20150728	1213	300079	4	ZU01	0729
20150728	1213	300141	3	ZU01	0729
20150728	1213	400046	2	ZU01	0729
20150728	1213	400071	1	ZU01	0729
20150728	2131	100077	2	ZU01	0729
20150728	2131	100122	1	ZU01	0729
20150728	2131	100022	5	ZU01	0729
20150728	2131	200006	1	ZU01	0729
20150728	2131	400046	1	ZU01	0729
20150728	1226	100237	2	ZU01	0729
20150728	1226	200001	2	ZU01	0729
20150728	1226	200006	2	ZU01	0729
20150728	1226	200055	1	ZU01	0729
20150728	1226	200096	2	ZU01	0729
20150728	1226	300091	5	ZU01	0729
20150728	1222	100099	1	ZU01	0729
20150728	1222	100031	1	ZU01	0729
20150728	1222	100041	1	ZU01	0729
20150728	1222	100036	1	ZU01	0729
20150728	1222	100056	7	ZU01	0729
20150728	1222	200032	1	ZU01	0729
20150728	1222	200001	1	ZU01	0729
20150728	1222	200006	1	ZU01	0729
20150728	1222	200131	1	ZU01	0729
20150728	1222	200187	3	ZU01	0729
20150728	1222	300079	1	ZU01	0729
20150728	1222	300011	1	ZU01	0729
20150728	1222	400042	1	ZU01	0729
20150728	1222	400046	1	ZU01	0729
20150728	1222	400071	1	ZU01	0729
20150728	1222	400162	1	ZU01	0729
20150728	1226	200053	2	ZU01	0729
20150728	1224	100021	5	ZU01	0729
20150728	1224	100136	2	ZU01	0729
20150728	1224	100247	1	ZU01	0729
20150728	1224	200136	3	ZU01	0729
20150728	1224	200131	2	ZU01	0729
20150728	1224	200187	5	ZU01	0729
20150728	1224	300079	2	ZU01	0729
20150728	1224	300091	10	ZU01	0729
20150728	1224	300110	1	ZU01	0729
20150728	1224	300023	6	ZU01	0729
20150728	1189	100099	2	ZU01	0000
20150728	1189	100104	1	ZU01	0000
20150728	1189	100031	10	ZU01	0000
20150728	1189	100081	10	ZU01	0000
20150728	1189	100026	2	ZU01	0000
20150728	1189	100247	1	ZU01	0000
20150728	1189	100017	1	ZU01	0000
20150728	1189	100105	2	ZU01	0000
20150728	1189	100309	1	ZU01	0000
20150728	1189	200032	2	ZU01	0000
20150728	1189	200021	2	ZU01	0000
20150728	1189	200011	3	ZU01	0000
20150728	1189	200016	1	ZU01	0000
20150728	1189	200055	1	ZU01	0000
20150728	1189	200114	2	ZU01	0000
20150728	1189	200056	2	ZU01	0000
20150728	1189	200097	5	ZU01	0000
20150728	1189	200091	3	ZU01	0000
20150728	1189	200023	1	ZU01	0000
20150728	1189	200066	1	ZU01	0000
20150728	1189	200001	2	ZU01	0000
20150728	1189	200006	4	ZU01	0000
20150728	1189	200187	5	ZU01	0000
20150728	1189	300146	2	ZU01	0000
20150728	1200	100099	1	ZU01	0729
20150728	1200	100077	1	ZU01	0729
20150728	1200	100026	1	ZU01	0729
20150728	1200	100136	2	ZU01	0729
20150728	1200	100247	1	ZU01	0729
20150728	1200	100105	1	ZU01	0729
20150728	1200	100309	1	ZU01	0729
20150728	1200	200087	3	ZU01	0729
20150728	1200	200032	1	ZU01	0729
20150728	1200	200001	2	ZU01	0729
20150728	1200	200006	2	ZU01	0729
20150728	1200	200091	1	ZU01	0729
20150728	1200	200186	3	ZU01	0729
20150728	1200	400042	2	ZU01	0729
20150728	1200	400061	1	ZU01	0729
20150728	1220	100051	20	ZU01	0729
20150728	1220	100077	1	ZU01	0729
20150728	1220	100026	1	ZU01	0729
20150728	1220	100092	1	ZU01	0729
20150728	1220	200087	2	ZU01	0729
20150728	1220	200001	1	ZU01	0729
20150728	1220	200006	1	ZU01	0729
20150728	1220	200011	1	ZU01	0729
20150728	1220	200076	2	ZU01	0729
20150728	1220	200036	1	ZU01	0729
20150728	1220	200166	1	ZU01	0729
20150728	1220	200114	1	ZU01	0729
20150728	1220	200056	1	ZU01	0729
20150728	1220	200023	1	ZU01	0729
20150728	1220	300079	2	ZU01	0729
20150728	1220	300146	1	ZU01	0729
20150728	1220	300151	1	ZU01	0729
20150728	1220	300012	1	ZU01	0729
20150728	5804	100001	2	ZU01	0000
20150728	5804	100099	1	ZU01	0000
20150728	5804	200021	2	ZU01	0000
20150728	5804	200106	2	ZU01	0000
20150728	5804	200011	1	ZU01	0000
20150728	5804	200076	3	ZU01	0000
20150728	5804	200097	2	ZU01	0000
20150728	5804	300079	2	ZU01	0000
20150728	5804	300001	3	ZU01	0000
20150728	1214	100017	1	ZU01	0729
20150728	1214	100081	7	ZU01	0729
20150728	1214	100077	2	ZU01	0729
20150728	1214	100256	1	ZU01	0729
20150728	1214	200106	2	ZU01	0729
20150728	1214	200091	2	ZU01	0729
20150728	1214	200186	2	ZU01	0729
20150728	1214	200303	1	ZU01	0729
20150728	1114	100001	1	ZU01	0729
20150728	1114	100156	1	ZU01	0729
20150728	1114	100099	2	ZU01	0729
20150728	1114	100104	1	ZU01	0729
20150728	1114	100031	3	ZU01	0729
20150728	1114	100077	1	ZU01	0729
20150728	1114	100136	1	ZU01	0729
20150728	1114	200032	1	ZU01	0729
20150728	1114	200001	3	ZU01	0729
20150728	1114	200006	2	ZU01	0729
20150728	1114	200106	1	ZU01	0729
20150728	1114	200011	1	ZU01	0729
20150728	1114	200016	1	ZU01	0729
20150728	1114	200076	1	ZU01	0729
20150728	1114	200091	1	ZU01	0729
20150728	1114	200186	1	ZU01	0729
20150728	1114	200187	5	ZU01	0729
20150728	1114	200096	2	ZU01	0729
20150728	1114	300079	2	ZU01	0729
20150728	1114	300001	1	ZU01	0729
20150728	1114	300012	1	ZU01	0729
20150728	1114	300146	1	ZU01	0729
20150728	1225	100006	2	ZU01	0729
20150728	1225	100017	2	ZU01	0729
20150728	1225	100156	2	ZU01	0729
20150728	1225	100151	1	ZU01	0729
20150728	1225	100099	6	ZU01	0729
20150728	1225	100061	20	ZU01	0729
20150728	1225	100021	10	ZU01	0729
20150728	1225	100400	3	ZU01	0729
20150728	1225	200001	8	ZU01	0729
20150728	1225	200006	3	ZU01	0729
20150728	1225	200041	2	ZU01	0729
20150728	1225	200036	1	ZU01	0729
20150728	1225	200055	1	ZU01	0729
20150728	1225	200166	1	ZU01	0729
20150728	1225	200121	6	ZU01	0729
20150728	1225	200126	4	ZU01	0729
20150728	1225	200131	6	ZU01	0729
20150728	1225	200053	2	ZU01	0729
20150728	1225	300091	3	ZU01	0729
20150728	1225	400086	3	ZU01	0729
20150728	2130	100001	3	ZU01	0000
20150728	2130	100017	1	ZU01	0000
20150728	2130	100099	2	ZU01	0000
20150728	2130	100104	1	ZU01	0000
20150728	2130	100077	2	ZU01	0000
20150728	2130	100026	4	ZU01	0000
20150728	2130	100136	2	ZU01	0000
20150728	2130	100105	2	ZU01	0000
20150728	2130	200001	4	ZU01	0000
20150728	2130	200006	4	ZU01	0000
20150728	2130	200016	2	ZU01	0000
20150728	2130	200076	5	ZU01	0000
20150728	2130	200171	1	ZU01	0000
20150728	2130	200047	1	ZU01	0000
20150728	2130	300171	2	ZU01	0000
20150728	2130	300021	2	ZU01	0000
20150728	2130	400042	1	ZU01	0000
20150728	2130	400046	1	ZU01	0000
20150728	2130	400071	1	ZU01	0000
20150728	2130	400162	1	ZU01	0000
20150728	2130	400061	1	ZU01	0000
20150728	2130	400066	1	ZU01	0000
20150728	2130	400091	1	ZU01	0000
20150728	1180	100001	1	ZU01	0000
20150728	1180	100006	1	ZU01	0000
20150728	1180	100099	1	ZU01	0000
20150728	1180	100105	1	ZU01	0000
20150728	1180	200021	4	ZU01	0000
20150728	1180	200011	1	ZU01	0000
20150728	1180	200076	2	ZU01	0000
20150728	1180	200167	1	ZU01	0000
20150728	1180	300001	1	ZU01	0000
20150728	1180	400091	1	ZU01	0000
20150728	2134	100001	1	ZU01	0729
20150728	2134	100156	1	ZU01	0729
20150728	2134	100099	1	ZU01	0729
20150728	2134	100056	15	ZU01	0729
20150728	2134	100066	10	ZU01	0729
20150728	2134	200087	3	ZU01	0729
20150728	2134	200032	2	ZU01	0729
20150728	2134	200076	6	ZU01	0729
20150728	2134	200091	2	ZU01	0729
20150728	2134	200131	2	ZU01	0729
20150728	2134	200071	1	ZU01	0729
20150728	2134	200023	3	ZU01	0729
20150728	2134	200001	3	ZU01	0729
20150728	2134	200006	3	ZU01	0729
20150728	2134	200096	2	ZU01	0729
20150728	2134	300079	2	ZU01	0729
20150728	2134	300121	1	ZU01	0729
20150728	2134	300091	5	ZU01	0729
20150728	2134	400042	1	ZU01	0729
20150728	2134	400046	1	ZU01	0729
20150728	2134	400162	1	ZU01	0729
20150728	2139	300176	2	ZU01	0729
20150728	1232	100099	2	ZU01	0729
20150728	1232	100066	15	ZU01	0729
20150728	1232	100197	2	ZU01	0729
20150728	1232	100136	2	ZU01	0729
20150728	1232	100022	5	ZU01	0729
20150728	1232	100105	1	ZU01	0729
20150728	1232	200032	1	ZU01	0729
20150728	1232	200001	2	ZU01	0729
20150728	1232	200006	1	ZU01	0729
20150728	1232	200056	2	ZU01	0729
20150728	1232	200116	1	ZU01	0729
20150728	1232	200071	2	ZU01	0729
20150728	1232	200053	4	ZU01	0729
20150728	1232	200187	5	ZU01	0729
20150728	1232	300079	2	ZU01	0729
20150728	1232	300087	1	ZU01	0729
20150728	1232	300121	1	ZU01	0729
20150728	1232	300021	1	ZU01	0729
20150728	1232	400006	1	ZU01	0729
20150728	1232	400046	1	ZU01	0729
20150728	2133	100181	2	ZU01	0000
20150728	2133	100099	1	ZU01	0000
20150728	2133	100031	3	ZU01	0000
20150728	2133	100051	3	ZU01	0000
20150728	2133	100056	5	ZU01	0000
20150728	2133	100026	2	ZU01	0000
20150728	2133	100221	1	ZU01	0000
20150728	2133	100022	3	ZU01	0000
20150728	2133	100237	2	ZU01	0000
20150728	2133	100309	2	ZU01	0000
20150728	2133	200087	3	ZU01	0000
20150728	2133	200001	1	ZU01	0000
20150728	2133	200006	1	ZU01	0000
20150728	2133	200106	2	ZU01	0000
20150728	2133	200055	1	ZU01	0000
20150728	2133	200121	1	ZU01	0000
20150728	2133	200131	1	ZU01	0000
20150728	2133	300079	1	ZU01	0000
20150728	2133	300146	1	ZU01	0000
20150728	2133	300022	2	ZU01	0000
20150728	2133	400042	1	ZU01	0000
20150728	1233	100099	1	ZU01	0729
20150728	1233	100031	6	ZU01	0729
20150728	1233	100081	3	ZU01	0729
20150728	1233	100051	10	ZU01	0729
20150728	1233	100056	3	ZU01	0729
20150728	1233	100066	2	ZU01	0729
20150728	1233	100061	6	ZU01	0729
20150728	1233	100026	1	ZU01	0729
20150728	1233	100136	1	ZU01	0729
20150728	1233	100022	1	ZU01	0729
20150728	1233	100002	1	ZU01	0729
20150728	1233	100237	1	ZU01	0729
20150728	1233	200032	1	ZU01	0729
20150728	1233	200001	2	ZU01	0729
20150728	1233	200006	1	ZU01	0729
20150728	1233	200151	1	ZU01	0729
20150728	1233	200106	1	ZU01	0729
20150728	1233	200114	1	ZU01	0729
20150728	1233	200056	1	ZU01	0729
20150728	1233	200097	1	ZU01	0729
20150728	1233	200071	1	ZU01	0729
20150728	1233	200023	1	ZU01	0729
20150728	1233	200187	2	ZU01	0729
20150728	1233	300079	1	ZU01	0729
20150728	1233	300001	1	ZU01	0729
20150728	1233	300011	1	ZU01	0729
20150728	1233	300216	1	ZU01	0729
20150728	1233	300146	1	ZU01	0729
20150728	1233	300126	1	ZU01	0729
20150728	1233	300131	1	ZU01	0729
20150728	1233	400031	2	ZU01	0729
20150728	1233	400076	1	ZU01	0729
20150728	1233	400066	1	ZU01	0729
20150728	1221	100099	2	ZU01	0729
20150728	1221	100066	10	ZU01	0729
20150728	1221	100021	10	ZU01	0729
20150728	1221	100077	2	ZU01	0729
20150728	1221	100136	1	ZU01	0729
20150728	1221	200087	2	ZU01	0729
20150728	1221	200032	1	ZU01	0729
20150728	1221	200001	1	ZU01	0729
20150728	1221	200006	2	ZU01	0729
20150728	1221	200151	1	ZU01	0729
20150728	1221	200106	2	ZU01	0729
20150728	1221	200097	2	ZU01	0729
20150728	1221	200091	2	ZU01	0729
20150728	1221	300191	1	ZU01	0729
20150728	1221	300141	1	ZU01	0729
20150728	1221	300176	1	ZU01	0729
20150728	1221	300022	4	ZU01	0729
20150728	2138	100099	1	ZU01	0729
20150728	2138	100104	1	ZU01	0729
20150728	2138	100051	10	ZU01	0729
20150728	2138	100077	1	ZU01	0729
20150728	2138	100136	1	ZU01	0729
20150728	2138	100002	2	ZU01	0729
20150728	2138	100237	1	ZU01	0729
20150728	2138	100105	1	ZU01	0729
20150728	2138	200087	2	ZU01	0729
20150728	2138	200032	1	ZU01	0729
20150728	2138	200001	2	ZU01	0729
20150728	2138	200006	2	ZU01	0729
20150728	2138	200106	1	ZU01	0729
20150728	2138	200114	1	ZU01	0729
20150728	2138	200056	1	ZU01	0729
20150728	2138	200091	3	ZU01	0729
20150728	2138	200023	1	ZU01	0729
20150728	2138	200066	1	ZU01	0729
20150728	2138	200187	5	ZU01	0729
20150728	2138	300079	2	ZU01	0729
20150728	2138	300001	2	ZU01	0729
20150728	2138	300141	3	ZU01	0729
20150728	2138	300131	1	ZU01	0729
20150728	2138	400046	2	ZU01	0729
20150728	2138	400071	1	ZU01	0729
