000010|400000|0001|20151127|145509|성남점
000123|130000|0001|20151127|155818|공항점
000115|44000|0001|20151127|172830|광명2호점
000156|632801|0001|20151127|172925|탄벌점
000343|500000|0001|20151127|174225|파장본점
000341|50150|0001|20151127|174903|본오점
000346|222640|0001|20151127|195346|기지시점
000235|200000|0001|20151127|130311|도림점
000011|200000|0001|20151127|140221|마평점
000088|1000000|0001|20151127|141329|구월점
000279|167390|0001|20151128|020927|부천점
000242|100000|0001|20151128|023257|선부점
000327|122450|0001|20151128|030609|오전점
000284|200000|0001|20151128|030907|원곡총각점
000185|313329|0001|20151128|033147|중파점
000222|200000|0001|20151128|033815|약대점
