000343|1000000|0001|20171012|141142|파장본점
000011|200000|0001|20171012|142555|마평점
000231|1000000|0001|20171012|145829|유림점
000115|97020|0001|20171012|155822|광명2점
000235|250000|0001|20171012|160336|도림점
000327|48950|0001|20171012|174535|오전점
000123|250000|0001|20171012|192636|공항점
000322|233350|0001|20171012|214348|장지점
000331|160000|0001|20171012|231513|당진점
000087|400000|0001|20171013|012052|금광점
000150|200000|0001|20171013|021618|와동점
000190|400000|0001|20171013|022759|까치산점
000222|200000|0001|20171013|034550|약대점
