000341|67630|0001|20151119|161017|본오점
000115|76050|0001|20151119|173533|광명2호점
000294|500000|0001|20151119|181157|성포점
000011|200000|0001|20151119|105919|마평점
000343|1500000|0001|20151119|113448|파장본점
000299|300000|0001|20151119|140250|신도림점
000121|400000|0001|20151119|145653|전농점
000289|400000|0001|20151119|150454|안산사동점
000326|100000|0001|20151120|003940|광교점
000069|130700|0001|20151120|013640|박달점
000279|123635|0001|20151120|013858|부천점
000237|580000|0001|20151120|014608|송정밀목점
000284|600000|0001|20151120|021249|원곡총각점
000222|200000|0001|20151120|033800|약대점
000331|80000|0001|20151120|003443|당진점
