000237|500000|0001|20170320|130335|밀목점
000011|450000|0001|20170320|133034|마평점
000343|1000000|0001|20170320|135052|파장본점
000181|300000|0001|20170320|145004|신갈2
000029|200000|0001|20170320|155335|구갈점
000156|487450|0001|20170320|171158|탄벌점
000115|278370|0001|20170320|171551|광명2점
000329|106720|0001|20170320|183715|건대점
000123|300000|0001|20170320|190629|공항점
000331|180000|0001|20170320|223605|당진점
000322|204440|0001|20170320|230934|장지점
000328|200000|0001|20170320|104056|역곡점
000303|200000|0001|20170320|120024|꼬-당수점
000210|250000|0001|20170321|004656|곤지암점
000069|372790|0001|20170321|011738|박달점
000057|700000|0001|20170321|012826|마천점
000150|200000|0001|20170321|013250|와동점
000279|159040|0001|20170321|015310|부천점
000327|230300|0001|20170321|020108|오전점
000242|250000|0001|20170321|022000|선부점
000185|609740|0001|20170321|034058|중파점
