000294|150000|0001|20161118|173655|성포점
000322|79410|0001|20161118|192731|장지점
000055|401501|0001|20161118|195305|가산점
000326|300000|0001|20161118|101004|광교점
000123|250000|0001|20161118|115847|공항점
000115|83650|0001|20161118|130719|광명2점
000011|210000|0001|20161118|135417|마평점
000284|200000|0001|20161119|015542|원곡점
000279|48490|0001|20161119|015709|부천점
000124|500000|0001|20161119|015751|화곡7점
000069|186690|0001|20161119|020136|박달점
000041|300000|0001|20161119|021032|원당점
000242|200000|0001|20161119|031147|선부점
000345|500000|0001|20161119|003745|국제점
