000310|138530|0001|20160808|152331|당하점
000088|1000000|0001|20160808|160342|구월점
000123|300000|0001|20160808|162111|공항점
000341|140970|0001|20160808|165314|본오점
000115|214645|0001|20160808|174350|광명2호점
000055|543250|0001|20160808|210238|가산점
000190|300000|0001|20160808|221357|까치산역점
000328|250000|0001|20160808|100709|역곡점
000150|200000|0001|20160808|130902|와동점
000011|250000|0001|20160808|131812|마평점
000069|466770|0001|20160809|010940|박달점
000237|500000|0001|20160809|012118|송정밀목점
000279|40259|0001|20160809|012320|부천점
000284|300000|0001|20160809|014900|원곡총각점
000242|400000|0001|20160809|021826|선부점
000327|483960|0001|20160809|034537|오전점
000222|300000|0001|20160809|035932|약대점
