000190|200000|0001|20161017|150605|까치산점
000322|275970|0001|20161017|171353|장지점
000156|423300|0001|20161017|172403|탄벌점
000011|150000|0001|20161017|174004|마평점
000331|130000|0001|20161017|181820|당진점
000125|200000|0001|20161017|182545|신월2점
000123|200000|0001|20161017|184028|공항점
000181|700000|0001|20161017|201927|신갈2
000328|200000|0001|20161017|105752|역곡점
000328|100000|0001|20161017|110023|역곡점
000115|256540|0001|20161017|124840|광명2점
000284|300000|0001|20161018|012805|원곡점
000069|257900|0001|20161018|013100|박달점
000237|700000|0001|20161018|001829|밀목점
000242|360000|0001|20161018|020624|선부점
000029|100000|0001|20161018|024425|구갈점
000279|190950|0001|20161018|025709|부천점
000185|368629|0001|20161018|031447|중파점
