000235|100000|0001|20180618|120546|도림점
000011|150000|0001|20180618|140200|마평점
000057|500000|0001|20180618|153543|마천점
000087|400000|0001|20180618|154901|금광점
000115|131860|0001|20180618|161047|광명2점
000322|130300|0001|20180618|164614|장지점
000284|400000|0001|20180618|185147|원곡점
000303|100000|0001|20180618|222619|꼬-당수점
000327|167250|0001|20180618|232450|오전점
000237|660000|0001|20180619|001833|밀목점
000069|309630|0001|20180619|012124|박달점
000329|45000|0001|20180619|013148|건대점
000116|100000|0001|20180619|023539|신월3점
000279|204590|0001|20180619|023542|부천점
000242|600000|0001|20180619|032601|선부점
000222|200000|0001|20180619|033501|약대점
