000123|200000|0001|20160921|144847|공항점
000341|68390|0001|20160921|163758|본오점
000115|92180|0001|20160921|171236|광명2점
000116|100000|0001|20160921|204057|신월3점
000279|52490|0001|20160921|211422|부천점
000289|400000|0001|20160921|225811|안산4점
000326|100000|0001|20160921|103619|광교점
000237|600000|0001|20160921|112314|밀목점
000011|200000|0001|20160921|114458|마평점
000303|200000|0001|20160922|004610|꼬-당수점
000210|800000|0001|20160922|012854|곤지암점
000345|1000000|0001|20160922|013052|국제점
000322|115080|0001|20160922|022328|장지점
000029|300000|0001|20160922|025329|구갈점
000327|244280|0001|20160922|034852|오전점
