000190|400000|0001|20150615|150810|까치산역점
000310|165750|0001|20150615|152725|당하점
000336|300000|0001|20150615|160247|시흥점
000197|1000000|0001|20150615|160904|신구대점
000275|300000|0001|20150615|165324|장기점
000115|126450|0001|20150615|172934|광명2호점
000343|2000000|0001|20150615|172935|파장본점
000156|430951|0001|20150615|174415|탄벌점
000181|400000|0001|20150615|180606|신갈2
000116|70000|0001|20150615|194841|신월3호점
000327|398160|0001|20150615|200117|오전점
000235|170000|0001|20150615|210150|도림점
000341|131050|0001|20150615|225820|본오점
000322|66000|0001|20150615|231205|장지점
000094|297350|0001|20150615|233413|오산점
000343|600000|0001|20150615|095720|파장본점
000123|500000|0001|20150615|115911|공항점
000011|350000|0001|20150615|121848|마평점
000237|550000|0001|20150615|125916|송정밀목점
000326|200000|0001|20150616|004104|광교점
000247|100000|0001|20150616|010121|동백점
000069|232370|0001|20150616|012046|박달점
000289|500000|0001|20150616|015508|안산사동점
000150|200000|0001|20150616|021518|와동점
000242|300000|0001|20150616|023848|선부점
000242|200000|0001|20150616|024242|선부점
000279|145970|0001|20150616|025614|부천점
000222|400000|0001|20150616|030932|약대점
000073|600000|0001|20150616|051952|노유점
000241|112550|0001|20150616|003200|원당2호점
