000336|300000|0001|20150403|154441|시흥점
000088|1000000|0001|20150403|160040|구월점
000121|500000|0001|20150403|163708|전농점
000310|84560|0001|20150403|171557|당하점
000115|63475|0001|20150403|173204|광명2호점
000241|98840|0001|20150403|193838|원당2호점
000120|250000|0001|20150403|072642|대림점
000123|300000|0001|20150403|101927|공항점
000011|150000|0001|20150403|115437|마평점
000327|225910|0001|20150404|034343|오전점
000122|300000|0001|20150404|034910|소사역점
000069|182120|0001|20150404|013003|박달점
000210|800000|0001|20150404|014021|곤지암점
000329|45080|0001|20150404|014801|건대점
000341|119300|0001|20150404|015108|본오점
000030|100000|0001|20150404|015633|상대2호점
000284|200000|0001|20150404|024910|원곡총각점
000279|63200|0001|20150404|025827|부천점
000242|100000|0001|20150404|003738|선부점
000041|1000000|0001|20150404|031959|원당점
000185|395462|0001|20150404|032401|중파점
