000116|60000|0001|20150408|201400|신월3호점
000322|114740|0001|20150408|231321|장지점
000331|250000|0001|20150408|232337|당진점
000340|300000|0001|20150408|133007|양천점
000237|510000|0001|20150408|135538|송정밀목점
000123|200000|0001|20150408|073713|공항점
000030|130000|0001|20150408|144906|상대2호점
000248|300000|0001|20150408|152654|율전점
000242|100000|0001|20150409|010124|선부점
000156|305100|0001|20150409|010730|탄벌점
000341|115500|0001|20150409|001845|본오점
000029|100000|0001|20150409|014759|구갈점
000069|248550|0001|20150409|015210|박달점
000329|61220|0001|20150409|021711|건대점
000289|400000|0001|20150409|022607|안산사동점
000275|150000|0001|20150409|022732|장기점
000279|82600|0001|20150409|022829|부천점
000222|250000|0001|20150409|033142|약대점
