000181|400000|0001|20160607|151307|신갈2
000123|250000|0001|20160607|160452|공항점
000248|300000|0001|20160607|163342|율전점
000115|163730|0001|20160607|172916|광명2호점
000294|600000|0001|20160607|173944|성포점
000341|87450|0001|20160607|190454|본오점
000310|111320|0001|20160607|193742|당하점
000259|1000000|0001|20160607|210556|한대점
000322|77060|0001|20160607|222640|장지점
000116|70000|0001|20160607|223259|신월3호점
000069|214030|0001|20160607|224715|박달점
000289|500000|0001|20160607|130726|안산사동점
000235|50000|0001|20160607|131035|도림점
000210|700000|0001|20160608|004047|곤지암점
000331|150000|0001|20160608|012556|당진점
000327|209730|0001|20160608|013055|오전점
000299|300000|0001|20160608|023123|신도림점
000279|51799|0001|20160608|024420|부천점
000242|100000|0001|20160608|024535|선부점
000185|729580|0001|20160608|033421|중파점
