000197|1000000|0001|20160928|134332|신구대점
000341|72336|0001|20160928|153527|본오점
000011|200000|0001|20160928|160105|마평점
000115|55000|0001|20160928|161004|광명2점
000123|300000|0001|20160928|175307|공항점
000181|400000|0001|20160928|180217|신갈2
000055|430050|0001|20160928|181048|가산점
000185|436720|0001|20160928|184228|중파점
000190|200000|0001|20160928|203849|까치산점
000073|600000|0001|20160928|225124|노유점
000328|300000|0001|20160928|104439|역곡점
000001|500000|0001|20160928|122503|태평점
000329|162060|0001|20160929|004749|건대점
000322|186400|0001|20160929|005637|장지점
000150|200000|0001|20160929|020923|와동점
000041|1000000|0001|20160929|021734|원당점
000069|135800|0001|20160929|022852|박달점
000279|57420|0001|20160929|031224|부천점
000029|300000|0001|20160929|031458|구갈점
000242|600000|0001|20160929|033809|선부점
