000115|100000|0001|20170830|124631|광명2점
000011|110000|0001|20170830|142913|마평점
000010|950000|0001|20170830|171634|성남점
000343|1000000|0001|20170830|181250|파장본점
000116|200000|0001|20170830|205113|신월3점
000181|400000|0001|20170830|210508|신갈2
000322|103770|0001|20170830|222058|장지점
000123|300000|0001|20170831|105556|공항점
000073|600000|0001|20170831|064135|노유점
000235|150000|0001|20170831|130750|도림점
000057|490000|0001|20170831|013330|마천점
000329|29190|0001|20170831|013528|건대점
000069|180960|0001|20170831|015741|박달점
000041|100000|0001|20170831|022529|원당점
000279|79500|0001|20170831|023443|부천점
000242|400000|0001|20170831|024002|선부점
000029|300000|0001|20170831|025334|구갈점
