000289|400000|0001|20160412|154116|안산사동점
000341|94250|0001|20160412|161128|본오점
000115|162825|0001|20160412|171724|광명2호점
000149|500000|0001|20160412|174249|토평점
000057|300000|0001|20160412|084410|마천점
000120|50000|0001|20160412|205114|대림점
000322|91690|0001|20160412|222517|장지점
000011|150000|0001|20160412|123824|마평점
000320|1000000|0001|20160412|132142|권선점
000331|70000|0001|20160413|005144|당진점
000210|500000|0001|20160413|011100|곤지암점
000345|1000000|0001|20160413|012936|국제(인천신흥)점
000329|135320|0001|20160413|013135|건대점
000346|277000|0001|20160413|013214|기지시점
000247|120000|0001|20160413|013735|동백점
000279|54890|0001|20160413|021124|부천점
000150|200000|0001|20160413|021318|와동점
000242|100000|0001|20160413|030908|선부점
