000115|324055|0001|20180521|103434|광명2점
000284|1000000|0001|20180521|112913|원곡점
000011|200000|0001|20180521|114751|마평점
000242|300000|0001|20180521|120438|선부점
000328|300000|0001|20180521|124316|역곡점
000343|1000000|0001|20180521|135712|파장본점
000181|500000|0001|20180521|162450|신갈2
000322|17650|0001|20180521|163922|장지점
000156|369400|0001|20180521|173547|탄벌점
000329|46600|0001|20180521|193718|건대점
000069|368780|0001|20180522|011215|박달점
000087|300000|0001|20180522|014506|금광점
000242|500000|0001|20180522|024439|선부점
000279|197075|0001|20180522|025808|부천점
000327|249870|0001|20180522|034608|오전점
000222|300000|0001|20180522|034630|약대점
