000030|150000|0001|20151006|150450|상대2호점
000248|300000|0001|20151006|151537|율전점
000011|150000|0001|20151006|154755|마평점
000336|300000|0001|20151006|155818|시흥점
000029|150000|0001|20151006|162637|구갈점
000341|50600|0001|20151006|164955|본오점
000115|53570|0001|20151006|171044|광명2호점
000310|104390|0001|20151006|175144|당하점
000120|100000|0001|20151006|180544|대림점
000259|1000000|0001|20151006|214923|한대점
000108|1000000|0001|20151006|220235|거모점
000322|92370|0001|20151006|231109|장지점
000328|100000|0001|20151006|102634|역곡점
000190|300000|0001|20151006|113620|까치산역점
000299|300000|0001|20151006|135524|신도림점
000242|100000|0001|20151007|013241|선부점
000069|252320|0001|20151007|015705|박달점
000331|100000|0001|20151007|001921|당진점
000279|124105|0001|20151007|023659|부천점
000237|500000|0001|20151007|024314|송정밀목점
000041|1000000|0001|20151007|032339|원당점
