000342|1000000|0001|20160923|144711|부곡점
000341|217250|0001|20160923|163946|본오점
000073|500000|0001|20160923|171357|노유점
000115|62700|0001|20160923|171406|광명2점
000156|358410|0001|20160923|180721|탄벌점
000010|500000|0001|20160923|192354|성남점
000328|200000|0001|20160923|105358|역곡점
000322|87100|0001|20160924|005251|장지점
000116|70000|0001|20160924|001543|신월3점
000329|73620|0001|20160924|013705|건대점
000011|100000|0001|20160924|013901|마평점
000242|150000|0001|20160924|015834|선부점
000029|100000|0001|20160924|024804|구갈점
000087|300000|0001|20160924|024914|금광점
000279|189500|0001|20160924|025747|부천점
000327|108460|0001|20160924|032619|오전점
000222|400000|0001|20160924|034631|약대점
