000011|130000|0001|20170202|144023|마평점
000235|250000|0001|20170202|155923|도림점
000149|600000|0001|20170202|163559|토평점
000185|194850|0001|20170202|170604|중파점
000121|500000|0001|20170202|172049|전농점
000190|500000|0001|20170202|173432|까치산점
000069|839170|0001|20170202|185055|박달점
000013|100000|0001|20170202|135200|신흥점
000284|200000|0001|20170203|004534|원곡점
000331|450000|0001|20170203|015440|당진점
000076|300000|0001|20170203|025734|신림점
000279|85520|0001|20170203|031014|부천점
000327|138060|0001|20170203|034337|오전점
