000294|500000|0001|20150414|165303|성포점
000115|124655|0001|20150414|172455|광명2호점
000001|120000|0001|20150414|183354|태평점
000264|260000|0001|20150414|085456|쌍문점
000261|500000|0001|20150414|195347|초지점
000125|350000|0001|20150414|222519|신월2호점
000322|103730|0001|20150414|224330|장지점
000237|550000|0001|20150414|124215|송정밀목점
000011|150000|0001|20150414|132728|마평점
000057|500000|0001|20150414|142608|마천점
000310|75720|0001|20150414|150721|당하점
000241|210000|0001|20150415|013120|원당2호점
000279|64500|0001|20150415|020125|부천점
000341|62700|0001|20150415|002531|본오점
