000156|308286|0001|20161026|171539|탄벌점
000011|350000|0001|20161026|181829|마평점
000331|180000|0001|20161026|215241|당진점
000057|800000|0001|20161026|102702|마천점
000115|100000|0001|20161026|132549|광명2점
000001|500000|0001|20161026|134016|태평점
000322|102100|0001|20161027|004929|장지점
000069|133320|0001|20161027|011524|박달점
000150|300000|0001|20161027|013224|와동점
000222|350000|0001|20161027|014645|약대점
000279|73150|0001|20161027|015305|부천점
000242|210000|0001|20161027|020505|선부점
000327|147819|0001|20161027|034059|오전점
