000181|500000|0001|20170501|161050|신갈2
000115|381650|0001|20170501|171806|광명2점
000076|300000|0001|20170501|172035|신림점
000345|500000|0001|20170501|184801|국제점
000322|199950|0001|20170501|225940|장지점
000303|100000|0001|20170501|233216|꼬-당수점
000011|500000|0001|20170501|122543|마평점
000347|1367730|0001|20170501|135126|고잔
000069|464130|0001|20170502|005923|박달점
000284|300000|0001|20170502|010210|원곡점
000279|164650|0001|20170502|011035|부천점
000237|500000|0001|20170502|014127|밀목점
000041|100000|0001|20170502|015026|원당점
000222|200000|0001|20170502|032315|약대점
000327|227930|0001|20170502|032457|오전점
000327|100000|0001|20170502|033212|오전점
000222|250000|0001|20170502|033534|약대점
