000011|100000|0001|20171011|141703|마평점
000121|500000|0001|20171011|142829|전농점
000115|123750|0001|20171011|160136|광명2점
000125|250000|0001|20171011|215308|신월2점
000284|100000|0001|20171011|230331|원곡점
000264|500000|0001|20171011|092820|쌍문점
000328|300000|0001|20171011|102229|역곡점
000326|300000|0001|20171011|122748|광교점
000124|500000|0001|20171012|010344|화곡7점
000327|167030|0001|20171012|015731|오전점
000069|195440|0001|20171012|020357|박달점
000279|60400|0001|20171012|025019|부천점
000029|300000|0001|20171012|031706|구갈점
000242|500000|0001|20171012|032518|선부점
