000310|70960|0001|20150417|161016|당하점
000115|134300|0001|20150417|173702|광명2호점
000343|500000|0001|20150417|184812|파장본점
000314|300000|0001|20150417|200747|법원점
000264|400000|0001|20150417|085811|쌍문점
000011|100000|0001|20150417|141816|마평점
000088|1000000|0001|20150417|153908|구월점
000241|70570|0001|20150418|010316|원당2호점
000341|67700|0001|20150418|010737|본오점
000030|250000|0001|20150418|014716|상대2호점
000069|206900|0001|20150418|015613|박달점
000210|800000|0001|20150418|015709|곤지암점
000303|200000|0001|20150418|020939|꼬-당수점
000029|100000|0001|20150418|021853|구갈점
000327|49790|0001|20150418|031129|오전점
000122|400000|0001|20150418|031138|소사역점
000329|97360|0001|20150418|032020|건대점
000242|100000|0001|20150418|032143|선부점
000222|300000|0001|20150418|032500|약대점
000041|1000000|0001|20150418|034100|원당점
000257|1000000|0001|20150418|041622|곡반점
000279|106435|0001|20150418|003220|부천점
