000248|600000|0001|20150520|163022|율전점
000310|83150|0001|20150520|171335|당하점
000294|500000|0001|20150520|173123|성포점
000115|138000|0001|20150520|175110|광명2호점
000343|500000|0001|20150520|175128|파장본점
000120|80000|0001|20150520|191745|대림점
000218|500000|0001|20150520|133723|삼정(2)점
000322|121490|0001|20150521|005407|장지점
000341|84090|0001|20150521|001714|본오점
000247|180100|0001|20150521|011407|동백점
000331|150000|0001|20150521|012015|당진점
000329|104150|0001|20150521|014600|건대점
000242|250000|0001|20150521|023527|선부점
000029|100000|0001|20150521|034842|구갈점
003003|65725|0001|20150521|002453|파튀(권선점)
