000150|200000|0001|20170828|133220|와동점
000011|320000|0001|20170828|135937|마평점
000181|500000|0001|20170828|153315|신갈2
000115|297890|0001|20170828|155914|광명2점
000125|500000|0001|20170828|163109|신월2점
000329|225960|0001|20170828|164612|건대점
000069|247150|0001|20170828|185927|박달점
000123|500000|0001|20170828|201042|공항점
000284|700000|0001|20170828|232711|원곡점
000322|153699|0001|20170829|004741|장지점
000011|100000|0001|20170829|005859|마평점
000322|100000|0001|20170829|005955|장지점
000041|100000|0001|20170829|013710|원당점
000029|300000|0001|20170829|020430|구갈점
000327|291899|0001|20170829|020747|오전점
000087|300000|0001|20170829|024347|금광점
000222|300000|0001|20170829|024515|약대점
000242|500000|0001|20170829|033542|선부점
