000248|400000|0001|20150427|133554|율전점
000345|500000|0001|20150427|140130|국제(인천신흥)점
000320|500000|0001|20150427|141226|권선점
000115|398000|0001|20150427|141711|광명2호점
000274|300000|0001|20150427|152639|곰달래점
000336|300000|0001|20150427|153602|시흥점
000149|500000|0001|20150427|171058|토평점
000156|538830|0001|20150427|172421|탄벌점
000340|200000|0001|20150427|174742|양천점
000310|179450|0001|20150427|185850|당하점
000108|2000000|0001|20150427|201914|거모점
000116|100000|0001|20150427|220429|신월3호점
000341|333440|0001|20150427|224233|본오점
000322|240560|0001|20150427|224641|장지점
000120|70000|0001|20150427|093609|대림점
000247|180000|0001|20150428|003629|동백점
000326|350000|0001|20150428|004302|광교점
000275|190000|0001|20150428|005814|장기점
000001|210000|0001|20150428|010055|태평점
000284|600000|0001|20150428|012318|원곡총각점
000030|100000|0001|20150428|012400|상대2호점
000126|300000|0001|20150428|013926|남구로점
000242|350000|0001|20150428|015849|선부점
000069|456695|0001|20150428|020452|박달점
000087|300000|0001|20150428|024505|금광점
000222|200000|0001|20150428|030101|약대점
000327|434630|0001|20150428|030227|오전점
000122|200000|0001|20150428|030438|소사역점
000125|300000|0001|20150428|030822|신월2호점
000011|100000|0001|20150428|031711|마평점
000185|552645|0001|20150428|033725|중파점
