000326|300000|0001|20180213|145222|광교점
001001|2000000|0001|20180213|145317|족보쌈-매탄점
000156|476096|0001|20180213|153352|탄벌점
000115|163000|0001|20180213|172219|광명2점
000001|500000|0001|20180213|192500|태평점
000181|300000|0001|20180213|201600|신갈2
000327|140309|0001|20180213|231951|오전점
000123|300000|0001|20180213|094242|공항점
000011|200000|0001|20180213|143342|마평점
000303|200000|0001|20180214|013003|꼬-당수점
000329|45320|0001|20180214|021330|건대점
000279|114140|0001|20180214|022259|부천점
000242|300000|0001|20180214|025806|선부점
000029|200000|0001|20180214|033458|구갈점
