000030|180000|0001|20150903|161814|상대2호점
000346|350000|0001|20150903|162846|기지시점
000241|62115|0001|20150903|172154|원당2호점
000310|120570|0001|20150903|172718|당하점
000341|88220|0001|20150903|183642|본오점
000248|300000|0001|20150903|150358|율전점
000190|500000|0001|20150903|150839|까치산역점
000322|56100|0001|20150904|005749|장지점
000326|200000|0001|20150904|010241|광교점
000331|60000|0001|20150904|010444|당진점
000279|27580|0001|20150904|013110|부천점
000284|200000|0001|20150904|013802|원곡총각점
000122|500000|0001|20150904|020346|소사역점
000029|100000|0001|20150904|023938|구갈점
000242|50000|0001|20150904|024707|선부점
000237|450000|0001|20150904|025044|송정밀목점
000222|250000|0001|20150904|033907|약대점
000185|373301|0001|20150904|035404|중파점
000327|222061|0001|20150904|035815|오전점
