000299|500000|0001|20170404|145350|신도림점
000150|300000|0001|20170404|150510|와동점
000320|1000000|0001|20170404|150539|권선점
000069|145140|0001|20170404|154654|박달점
000343|500000|0001|20170404|175925|파장본점
000125|450000|0001|20170404|193537|신월2점
000279|130620|0001|20170404|231815|부천점
000029|400000|0001|20170404|233547|구갈점
000011|150000|0001|20170404|114736|마평점
000210|300000|0001|20170405|004401|곤지암점
000331|200000|0001|20170405|010221|당진점
000041|200000|0001|20170405|020549|원당점
000242|200000|0001|20170405|021832|선부점
000327|243930|0001|20170405|032430|오전점
000284|100000|0001|20170405|003119|원곡점
