000011|120000|0001|20171228|140152|마평점
000115|54200|0001|20171228|140609|광명2점
000248|500000|0001|20171228|141246|율전점
000088|1000000|0001|20171228|155907|구월점
000121|500000|0001|20171228|172430|전농점
000327|60080|0001|20171228|185814|오전점
000284|300000|0001|20171229|003516|원곡점
000331|280000|0001|20171229|005755|당진점
002201|200350|0001|20171229|012623|이천-해오름
000279|77100|0001|20171229|020510|부천점
000069|248780|0001|20171229|002541|박달점
000041|200000|0001|20171229|022428|원당점
000242|160000|0001|20171229|023843|선부점
