000284|500000|0001|20170926|125143|원곡점
000210|800000|0001|20170926|142524|곤지암점
000343|1000000|0001|20170926|150305|파장본점
000150|300000|0001|20170926|155939|와동점
000156|398300|0001|20170926|172714|탄벌점
000248|700000|0001|20170926|193653|율전점
000267|1500000|0001|20170926|202933|퇴촌점
000322|58150|0001|20170926|225802|장지점
000123|400000|0001|20170926|091133|공항점
000011|200000|0001|20170926|114457|마평점
000116|100000|0001|20170927|011000|신월3점
000116|100000|0001|20170927|022712|신월3점
000279|106200|0001|20170927|025451|부천점
000242|440000|0001|20170927|030749|선부점
