000115|243290|0001|20170116|135321|광명2점
000329|76680|0001|20170116|162630|건대점
000088|1000000|0001|20170116|171209|구월점
000055|287175|0001|20170116|171742|가산점
000343|500000|0001|20170116|173658|파장본점
000156|348350|0001|20170116|174052|탄벌점
000267|1000000|0001|20170116|192026|퇴촌점
000322|202190|0001|20170116|221333|장지점
000331|130000|0001|20170116|231739|당진점
000197|1000000|0001|20170116|115914|신구대점
000011|260000|0001|20170116|122551|마평점
000185|310190|0001|20170117|011527|중파점
000284|300000|0001|20170117|013458|원곡점
000327|114350|0001|20170117|014014|오전점
000116|100000|0001|20170117|024904|신월3점
000124|500000|0001|20170117|030105|화곡7점
000057|600000|0001|20170117|041203|마천점
