000329|89830|0001|20180630|163326|건대점
000073|500000|0001|20180630|170426|노유점
000322|100325|0001|20180630|172433|장지점
000125|500000|0001|20180630|175235|신월2점
000248|500000|0001|20180630|175912|율전점
000010|306770|0001|20180630|181345|성남점
000279|109800|0001|20180701|020818|부천점
000185|165225|0001|20180701|082803|중파점
000331|200000|0001|20180701|194250|당진점
000029|300000|0001|20180701|233142|구갈점
000284|200000|0001|20180702|010541|원곡점
000150|200000|0001|20180702|011303|와동점
000058|177100|0001|20180702|015520|이천점
000222|300000|0001|20180702|030507|약대점
000011|400000|0001|20180702|142836|마평점
000115|148250|0001|20180702|162119|광명2점
000327|340920|0001|20180702|165052|오전점
000156|500000|0001|20180702|174259|탄벌점
000181|500000|0001|20180702|192932|신갈2
000279|159830|0001|20180703|013041|부천점
000242|440000|0001|20180703|023334|선부점
