000011|100000|0001|20170619|142823|마평점
000123|300000|0001|20170619|144736|공항점
000320|1000000|0001|20170619|145146|권선점
000073|700000|0001|20170619|081808|노유점
000343|1000000|0001|20170619|153413|파장본점
000115|243405|0001|20170619|174240|광명2점
000115|50000|0001|20170619|175102|광명2점
000181|500000|0001|20170619|190648|신갈2
000150|200000|0001|20170620|012102|와동점
000284|300000|0001|20170620|014536|원곡점
000242|700000|0001|20170620|015137|선부점
000279|168450|0001|20170620|015438|부천점
000222|200000|0001|20170620|024432|약대점
