000343|600000|0001|20151109|144149|파장본점
000248|300000|0001|20151109|145957|율전점
000310|67310|0001|20151109|152543|당하점
000001|600000|0001|20151109|165027|태평점
000115|180510|0001|20151109|170039|광명2호점
000341|102840|0001|20151109|171945|본오점
000120|80000|0001|20151109|183505|대림점
000322|109250|0001|20151109|231017|장지점
000197|1000000|0001|20151109|095928|신구대점
000030|70000|0001|20151109|142739|상대2호점
000279|56100|0001|20151110|010023|부천점
000242|100000|0001|20151110|013449|선부점
000069|206610|0001|20151110|014245|박달점
000185|500000|0001|20151110|032508|중파점
000327|200000|0001|20151110|035315|오전점
