000030|60000|0001|20151112|163543|상대2호점
000246|698986|0001|20151112|163721|마도점
000341|74550|0001|20151112|171805|본오점
000115|80210|0001|20151112|172537|광명2호점
000327|324700|0001|20151112|174548|오전점
000094|502510|0001|20151112|223042|오산점
000094|100000|0001|20151112|224216|오산점
000069|137590|0001|20151112|231631|박달점
000322|56810|0001|20151112|232926|장지점
000264|2000000|0001|20151112|122524|쌍문점
000235|150000|0001|20151112|140305|도림점
000011|100000|0001|20151112|144346|마평점
000248|300000|0001|20151112|151748|율전점
000279|53250|0001|20151113|004655|부천점
000329|66200|0001|20151113|004815|건대점
000242|100000|0001|20151113|005917|선부점
000247|220000|0001|20151113|010113|동백점
000331|140000|0001|20151113|002819|당진점
