000123|300000|0001|20180518|085545|공항점
000231|1000000|0001|20180518|150129|유림점
000088|1000000|0001|20180518|162500|구월점
000115|102300|0001|20180518|165238|광명2점
000322|99900|0001|20180518|171051|장지점
000012|1300000|0001|20180518|172517|모란점
000011|50000|0001|20180518|212115|마평점
000116|200000|0001|20180519|005858|신월3점
000150|200000|0001|20180519|011738|와동점
000329|151010|0001|20180519|013248|건대점
000284|200000|0001|20180519|022328|원곡점
000029|500000|0001|20180519|025658|구갈점
000279|76400|0001|20180519|030803|부천점
000222|200000|0001|20180519|031449|약대점
